"LOCATION","Country","SEX","Sex","AGE","Age","TIME","Time","Value","Flag Codes","Flags"
"NLD","Netherlands","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2007","2007",12.66,,
"NLD","Netherlands","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2008","2008",12.975,,
"NLD","Netherlands","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2009","2009",13.329,,
"NLD","Netherlands","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2010","2010",13.676,,
"NLD","Netherlands","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2011","2011",14.199,,
"NLD","Netherlands","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2012","2012",14.885,,
"NLD","Netherlands","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2013","2013",15.494,,
"NLD","Netherlands","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2014","2014",16.029,,
"NLD","Netherlands","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2015","2015",16.49,,
"NLD","Netherlands","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2016","2016",16.884,,
"NLD","Netherlands","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2017","2017",17.27,,
"NLD","Netherlands","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2018","2018",17.653,,
"NLD","Netherlands","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2005","2005",14.152,,
"NLD","Netherlands","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2006","2006",14.373,,
"NLD","Netherlands","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2007","2007",14.599,,
"NLD","Netherlands","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2008","2008",14.857,,
"NLD","Netherlands","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2009","2009",15.154,,
"NLD","Netherlands","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2010","2010",15.447,,
"NLD","Netherlands","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2011","2011",15.909,,
"NLD","Netherlands","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2012","2012",16.535,,
"NLD","Netherlands","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2013","2013",17.089,,
"NLD","Netherlands","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2014","2014",17.571,,
"NLD","Netherlands","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2015","2015",17.984,,
"NLD","Netherlands","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2016","2016",18.335,,
"NLD","Netherlands","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2017","2017",18.676,,
"NLD","Netherlands","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2018","2018",19.015,,
"CHE","Switzerland","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2005","2005",18.229,,
"CHE","Switzerland","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2006","2006",18.385,,
"CHE","Switzerland","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2007","2007",18.556,,
"CHE","Switzerland","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2008","2008",18.702,,
"CHE","Switzerland","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2009","2009",18.86,,
"CHE","Switzerland","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2010","2010",19.045,,
"CHE","Switzerland","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2011","2011",19.105,,
"CHE","Switzerland","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2012","2012",19.319,,
"CHE","Switzerland","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2013","2013",19.5,,
"CHE","Switzerland","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2014","2014",19.661,,
"CHE","Switzerland","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2015","2015",19.802,,
"CHE","Switzerland","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2016","2016",19.923,,
"CHE","Switzerland","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2017","2017",20.059,,
"CHE","Switzerland","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2018","2018",20.221,,
"CHE","Switzerland","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2005","2005",13.473,,
"CHE","Switzerland","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2006","2006",13.688,,
"CHE","Switzerland","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2007","2007",13.935,,
"CHE","Switzerland","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2008","2008",14.168,,
"CHE","Switzerland","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2009","2009",14.429,,
"CHE","Switzerland","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2010","2010",14.731,,
"CHE","Switzerland","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2011","2011",14.893,,
"CHE","Switzerland","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2012","2012",15.187,,
"CHE","Switzerland","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2013","2013",15.452,,
"CHE","Switzerland","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2014","2014",15.689,,
"CHE","Switzerland","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2015","2015",15.903,,
"CHE","Switzerland","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2016","2016",16.085,,
"CHE","Switzerland","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2017","2017",16.272,,
"CHE","Switzerland","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2018","2018",16.49,,
"CHE","Switzerland","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2005","2005",15.901,,
"CHE","Switzerland","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2006","2006",16.084,,
"CHE","Switzerland","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2007","2007",16.29,,
"CHE","Switzerland","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2008","2008",16.475,,
"CHE","Switzerland","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2009","2009",16.681,,
"CHE","Switzerland","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2010","2010",16.922,,
"CHE","Switzerland","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2011","2011",17.029,,
"CHE","Switzerland","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2012","2012",17.28,,
"CHE","Switzerland","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2013","2013",17.501,,
"CHE","Switzerland","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2014","2014",17.697,,
"CHE","Switzerland","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2015","2015",17.873,,
"CHE","Switzerland","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2016","2016",18.022,,
"CHE","Switzerland","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2017","2017",18.182,,
"CHE","Switzerland","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2018","2018",18.371,,
"WLD","World","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2005","2005",8.22,,
"WLD","World","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2006","2006",8.288,,
"WLD","World","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2007","2007",8.345,,
"WLD","World","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2008","2008",8.399,,
"WLD","World","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2009","2009",8.463,,
"WLD","World","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2010","2010",8.546,,
"WLD","World","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2011","2011",8.649,,
"WLD","World","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2012","2012",8.763,,
"WLD","World","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2013","2013",8.893,,
"WLD","World","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2014","2014",9.044,,
"WLD","World","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2015","2015",9.22,,
"WLD","World","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2016","2016",9.421,,
"WLD","World","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2017","2017",9.641,,
"WLD","World","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2018","2018",9.873,,
"WLD","World","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2005","2005",6.411,,
"WLD","World","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2006","2006",6.489,,
"WLD","World","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2007","2007",6.554,,
"WLD","World","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2008","2008",6.613,,
"WLD","World","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2009","2009",6.676,,
"WLD","World","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2010","2010",6.75,,
"WLD","World","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2011","2011",6.856,,
"WLD","World","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2012","2012",6.966,,
"WLD","World","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2013","2013",7.085,,
"WLD","World","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2014","2014",7.219,,
"WLD","World","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2015","2015",7.372,,
"WLD","World","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2016","2016",7.566,,
"WLD","World","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2017","2017",7.773,,
"WLD","World","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2018","2018",7.986,,
"WLD","World","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2005","2005",7.309,,
"WLD","World","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2006","2006",7.382,,
"WLD","World","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2007","2007",7.442,,
"WLD","World","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2008","2008",7.498,,
"WLD","World","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2009","2009",7.562,,
"WLD","World","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2010","2010",7.641,,
"WLD","World","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2011","2011",7.745,,
"WLD","World","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2012","2012",7.857,,
"WLD","World","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2013","2013",7.981,,
"WLD","World","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2014","2014",8.123,,
"WLD","World","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2015","2015",8.288,,
"WLD","World","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2016","2016",8.485,,
"WLD","World","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2017","2017",8.699,,
"WLD","World","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2018","2018",8.921,,
"EU28","European Union (28 countries)","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2005","2005",19.155,,
"EU28","European Union (28 countries)","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2006","2006",19.328,,
"EU28","European Union (28 countries)","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2007","2007",19.445,,
"EU28","European Union (28 countries)","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2008","2008",19.582,,
"EU28","European Union (28 countries)","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2009","2009",19.735,,
"EU28","European Union (28 countries)","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2010","2010",19.854,,
"EU28","European Union (28 countries)","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2011","2011",20.029,,
"EU28","European Union (28 countries)","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2012","2012",20.323,,
"EU28","European Union (28 countries)","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2013","2013",20.638,,
"EU28","European Union (28 countries)","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2014","2014",20.96,,
"EU28","European Union (28 countries)","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2015","2015",21.255,,
"EU28","European Union (28 countries)","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2016","2016",21.539,,
"EU28","European Union (28 countries)","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2017","2017",21.815,,
"EU28","European Union (28 countries)","W","Women","65_OVER_SHARE","Share of 65 and over - elderly","2018","2018",22.081,,
"EU28","European Union (28 countries)","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2005","2005",14.075,,
"EU28","European Union (28 countries)","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2006","2006",14.294,,
"EU28","European Union (28 countries)","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2007","2007",14.464,,
"EU28","European Union (28 countries)","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2008","2008",14.651,,
"EU28","European Union (28 countries)","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2009","2009",14.863,,
"EU28","European Union (28 countries)","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2010","2010",15.042,,
"EU28","European Union (28 countries)","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2011","2011",15.26,,
"EU28","European Union (28 countries)","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2012","2012",15.607,,
"EU28","European Union (28 countries)","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2013","2013",15.967,,
"EU28","European Union (28 countries)","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2014","2014",16.325,,
"EU28","European Union (28 countries)","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2015","2015",16.644,,
"EU28","European Union (28 countries)","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2016","2016",16.938,,
"EU28","European Union (28 countries)","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2017","2017",17.234,,
"EU28","European Union (28 countries)","M","Men","65_OVER_SHARE","Share of 65 and over - elderly","2018","2018",17.518,,
"EU28","European Union (28 countries)","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2005","2005",16.679,,
"EU28","European Union (28 countries)","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2006","2006",16.874,,
"EU28","European Union (28 countries)","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2007","2007",17.016,,
"EU28","European Union (28 countries)","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2008","2008",17.177,,
"EU28","European Union (28 countries)","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2009","2009",17.359,,
"EU28","European Union (28 countries)","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2010","2010",17.507,,
"EU28","European Union (28 countries)","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2011","2011",17.704,,
"EU28","European Union (28 countries)","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2012","2012",18.024,,
"EU28","European Union (28 countries)","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2013","2013",18.36,,
"EU28","European Union (28 countries)","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2014","2014",18.698,,
"EU28","European Union (28 countries)","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2015","2015",19.003,,
"EU28","European Union (28 countries)","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2016","2016",19.29,,
"EU28","European Union (28 countries)","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2017","2017",19.575,,
"EU28","European Union (28 countries)","T","Total","65_OVER_SHARE","Share of 65 and over - elderly","2018","2018",19.849,,
"BEL","Belgium","W","Women","LESS_15_SHARE","Share of under 15 - children","2005","2005",16.402,,
"BEL","Belgium","W","Women","LESS_15_SHARE","Share of under 15 - children","2006","2006",16.313,,
"BEL","Belgium","W","Women","LESS_15_SHARE","Share of under 15 - children","2007","2007",16.222,,
"BEL","Belgium","W","Women","LESS_15_SHARE","Share of under 15 - children","2008","2008",16.175,,
"BEL","Belgium","W","Women","LESS_15_SHARE","Share of under 15 - children","2009","2009",16.19,,
"BEL","Belgium","W","Women","LESS_15_SHARE","Share of under 15 - children","2010","2010",16.234,,
"BEL","Belgium","W","Women","LESS_15_SHARE","Share of under 15 - children","2011","2011",16.274,,
"BEL","Belgium","W","Women","LESS_15_SHARE","Share of under 15 - children","2012","2012",16.292,,
"BEL","Belgium","W","Women","LESS_15_SHARE","Share of under 15 - children","2013","2013",16.305,,
"BEL","Belgium","W","Women","LESS_15_SHARE","Share of under 15 - children","2014","2014",16.31,,
"BEL","Belgium","W","Women","LESS_15_SHARE","Share of under 15 - children","2015","2015",16.305,,
"BEL","Belgium","W","Women","LESS_15_SHARE","Share of under 15 - children","2016","2016",16.299,,
"BEL","Belgium","W","Women","LESS_15_SHARE","Share of under 15 - children","2017","2017",16.295,,
"BEL","Belgium","W","Women","LESS_15_SHARE","Share of under 15 - children","2018","2018",16.281,,
"BEL","Belgium","M","Men","LESS_15_SHARE","Share of under 15 - children","2005","2005",17.9,,
"BEL","Belgium","M","Men","LESS_15_SHARE","Share of under 15 - children","2006","2006",17.79,,
"BEL","Belgium","M","Men","LESS_15_SHARE","Share of under 15 - children","2007","2007",17.671,,
"BEL","Belgium","M","Men","LESS_15_SHARE","Share of under 15 - children","2008","2008",17.61,,
"BEL","Belgium","M","Men","LESS_15_SHARE","Share of under 15 - children","2009","2009",17.619,,
"BEL","Belgium","M","Men","LESS_15_SHARE","Share of under 15 - children","2010","2010",17.649,,
"BEL","Belgium","M","Men","LESS_15_SHARE","Share of under 15 - children","2011","2011",17.68,,
"BEL","Belgium","M","Men","LESS_15_SHARE","Share of under 15 - children","2012","2012",17.69,,
"BEL","Belgium","M","Men","LESS_15_SHARE","Share of under 15 - children","2013","2013",17.691,,
"BEL","Belgium","M","Men","LESS_15_SHARE","Share of under 15 - children","2014","2014",17.694,,
"BEL","Belgium","M","Men","LESS_15_SHARE","Share of under 15 - children","2015","2015",17.676,,
"BEL","Belgium","M","Men","LESS_15_SHARE","Share of under 15 - children","2016","2016",17.652,,
"BEL","Belgium","M","Men","LESS_15_SHARE","Share of under 15 - children","2017","2017",17.633,,
"BEL","Belgium","M","Men","LESS_15_SHARE","Share of under 15 - children","2018","2018",17.596,,
"BEL","Belgium","T","Total","LESS_15_SHARE","Share of under 15 - children","2005","2005",17.135,,
"BEL","Belgium","T","Total","LESS_15_SHARE","Share of under 15 - children","2006","2006",17.036,,
"BEL","Belgium","T","Total","LESS_15_SHARE","Share of under 15 - children","2007","2007",16.932,,
"BEL","Belgium","T","Total","LESS_15_SHARE","Share of under 15 - children","2008","2008",16.878,,
"BEL","Belgium","T","Total","LESS_15_SHARE","Share of under 15 - children","2009","2009",16.89,,
"BEL","Belgium","T","Total","LESS_15_SHARE","Share of under 15 - children","2010","2010",16.928,,
"BEL","Belgium","T","Total","LESS_15_SHARE","Share of under 15 - children","2011","2011",16.964,,
"BEL","Belgium","T","Total","LESS_15_SHARE","Share of under 15 - children","2012","2012",16.978,,
"BEL","Belgium","T","Total","LESS_15_SHARE","Share of under 15 - children","2013","2013",16.985,,
"BEL","Belgium","T","Total","LESS_15_SHARE","Share of under 15 - children","2014","2014",16.989,,
"BEL","Belgium","T","Total","LESS_15_SHARE","Share of under 15 - children","2015","2015",16.979,,
"BEL","Belgium","T","Total","LESS_15_SHARE","Share of under 15 - children","2016","2016",16.964,,
"BEL","Belgium","T","Total","LESS_15_SHARE","Share of under 15 - children","2017","2017",16.953,,
"BEL","Belgium","T","Total","LESS_15_SHARE","Share of under 15 - children","2018","2018",16.928,,
"FRA","France","W","Women","LESS_15_SHARE","Share of under 15 - children","2005","2005",17.583,,
"FRA","France","W","Women","LESS_15_SHARE","Share of under 15 - children","2006","2006",17.526,,
"FRA","France","W","Women","LESS_15_SHARE","Share of under 15 - children","2007","2007",17.502,,
"FRA","France","W","Women","LESS_15_SHARE","Share of under 15 - children","2008","2008",17.511,,
"FRA","France","W","Women","LESS_15_SHARE","Share of under 15 - children","2009","2009",17.556,,
"FRA","France","W","Women","LESS_15_SHARE","Share of under 15 - children","2010","2010",17.58,,
"FRA","France","W","Women","LESS_15_SHARE","Share of under 15 - children","2011","2011",17.591,,
"FRA","France","W","Women","LESS_15_SHARE","Share of under 15 - children","2012","2012",17.598,,
"FRA","France","W","Women","LESS_15_SHARE","Share of under 15 - children","2013","2013",17.579,,
"FRA","France","W","Women","LESS_15_SHARE","Share of under 15 - children","2014","2014",17.625,,
"FRA","France","W","Women","LESS_15_SHARE","Share of under 15 - children","2015","2015",17.533,,
"FRA","France","W","Women","LESS_15_SHARE","Share of under 15 - children","2016","2016",17.385,,
"FRA","France","W","Women","LESS_15_SHARE","Share of under 15 - children","2017","2017",17.233,,
"FRA","France","W","Women","LESS_15_SHARE","Share of under 15 - children","2018","2018",17.076,,
"FRA","France","M","Men","LESS_15_SHARE","Share of under 15 - children","2005","2005",19.672,,
"FRA","France","M","Men","LESS_15_SHARE","Share of under 15 - children","2006","2006",19.601,,
"FRA","France","M","Men","LESS_15_SHARE","Share of under 15 - children","2007","2007",19.574,,
"FRA","France","M","Men","LESS_15_SHARE","Share of under 15 - children","2008","2008",19.579,,
"FRA","France","M","Men","LESS_15_SHARE","Share of under 15 - children","2009","2009",19.614,,
"FRA","France","M","Men","LESS_15_SHARE","Share of under 15 - children","2010","2010",19.63,,
"FRA","France","M","Men","LESS_15_SHARE","Share of under 15 - children","2011","2011",19.631,,
"FRA","France","M","Men","LESS_15_SHARE","Share of under 15 - children","2012","2012",19.636,,
"FRA","France","M","Men","LESS_15_SHARE","Share of under 15 - children","2013","2013",19.615,,
"FRA","France","M","Men","LESS_15_SHARE","Share of under 15 - children","2014","2014",19.646,,
"FRA","France","M","Men","LESS_15_SHARE","Share of under 15 - children","2015","2015",19.541,,
"FRA","France","M","Men","LESS_15_SHARE","Share of under 15 - children","2016","2016",19.382,,
"FRA","France","M","Men","LESS_15_SHARE","Share of under 15 - children","2017","2017",19.211,,
"FRA","France","M","Men","LESS_15_SHARE","Share of under 15 - children","2018","2018",19.039,,
"FRA","France","T","Total","LESS_15_SHARE","Share of under 15 - children","2005","2005",18.594,,
"FRA","France","T","Total","LESS_15_SHARE","Share of under 15 - children","2006","2006",18.53,,
"FRA","France","T","Total","LESS_15_SHARE","Share of under 15 - children","2007","2007",18.505,,
"FRA","France","T","Total","LESS_15_SHARE","Share of under 15 - children","2008","2008",18.512,,
"FRA","France","T","Total","LESS_15_SHARE","Share of under 15 - children","2009","2009",18.552,,
"FRA","France","T","Total","LESS_15_SHARE","Share of under 15 - children","2010","2010",18.572,,
"FRA","France","T","Total","LESS_15_SHARE","Share of under 15 - children","2011","2011",18.579,,
"FRA","France","T","Total","LESS_15_SHARE","Share of under 15 - children","2012","2012",18.585,,
"FRA","France","T","Total","LESS_15_SHARE","Share of under 15 - children","2013","2013",18.565,,
"FRA","France","T","Total","LESS_15_SHARE","Share of under 15 - children","2014","2014",18.604,,
"FRA","France","T","Total","LESS_15_SHARE","Share of under 15 - children","2015","2015",18.505,,
"FRA","France","T","Total","LESS_15_SHARE","Share of under 15 - children","2016","2016",18.351,,
"FRA","France","T","Total","LESS_15_SHARE","Share of under 15 - children","2017","2017",18.19,,
"FRA","France","T","Total","LESS_15_SHARE","Share of under 15 - children","2018","2018",18.025,,
"DEU","Germany","W","Women","LESS_15_SHARE","Share of under 15 - children","2005","2005",13.629,,
"DEU","Germany","W","Women","LESS_15_SHARE","Share of under 15 - children","2006","2006",13.371,,
"DEU","Germany","W","Women","LESS_15_SHARE","Share of under 15 - children","2007","2007",13.18,,
"DEU","Germany","W","Women","LESS_15_SHARE","Share of under 15 - children","2008","2008",13.034,,
"DEU","Germany","W","Women","LESS_15_SHARE","Share of under 15 - children","2009","2009",12.923,,
"DEU","Germany","W","Women","LESS_15_SHARE","Share of under 15 - children","2010","2010",12.836,,
"DEU","Germany","W","Women","LESS_15_SHARE","Share of under 15 - children","2011","2011",12.832,,
"DEU","Germany","W","Women","LESS_15_SHARE","Share of under 15 - children","2012","2012",12.705,,
"DEU","Germany","W","Women","LESS_15_SHARE","Share of under 15 - children","2013","2013",12.609,,
"DEU","Germany","W","Women","LESS_15_SHARE","Share of under 15 - children","2014","2014",12.577,,
"DEU","Germany","W","Women","LESS_15_SHARE","Share of under 15 - children","2015","2015",12.635,,
"DEU","Germany","W","Women","LESS_15_SHARE","Share of under 15 - children","2016","2016",12.764,,
"DEU","Germany","W","Women","LESS_15_SHARE","Share of under 15 - children","2017","2017",12.892,,
"DEU","Germany","W","Women","LESS_15_SHARE","Share of under 15 - children","2018","2018",13.002,,
"DEU","Germany","M","Men","LESS_15_SHARE","Share of under 15 - children","2005","2005",14.986,,
"DEU","Germany","M","Men","LESS_15_SHARE","Share of under 15 - children","2006","2006",14.688,,
"DEU","Germany","M","Men","LESS_15_SHARE","Share of under 15 - children","2007","2007",14.468,,
"DEU","Germany","M","Men","LESS_15_SHARE","Share of under 15 - children","2008","2008",14.297,,
"DEU","Germany","M","Men","LESS_15_SHARE","Share of under 15 - children","2009","2009",14.16,,
"DEU","Germany","M","Men","LESS_15_SHARE","Share of under 15 - children","2010","2010",14.045,,
"DEU","Germany","M","Men","LESS_15_SHARE","Share of under 15 - children","2011","2011",14.178,,
"DEU","Germany","M","Men","LESS_15_SHARE","Share of under 15 - children","2012","2012",14.002,,
"DEU","Germany","M","Men","LESS_15_SHARE","Share of under 15 - children","2013","2013",13.861,,
"DEU","Germany","M","Men","LESS_15_SHARE","Share of under 15 - children","2014","2014",13.785,,
"DEU","Germany","M","Men","LESS_15_SHARE","Share of under 15 - children","2015","2015",13.787,,
"DEU","Germany","M","Men","LESS_15_SHARE","Share of under 15 - children","2016","2016",13.882,,
"DEU","Germany","M","Men","LESS_15_SHARE","Share of under 15 - children","2017","2017",14.006,,
"DEU","Germany","M","Men","LESS_15_SHARE","Share of under 15 - children","2018","2018",14.111,,
"DEU","Germany","T","Total","LESS_15_SHARE","Share of under 15 - children","2005","2005",14.293,,
"DEU","Germany","T","Total","LESS_15_SHARE","Share of under 15 - children","2006","2006",14.016,,
"DEU","Germany","T","Total","LESS_15_SHARE","Share of under 15 - children","2007","2007",13.811,,
"DEU","Germany","T","Total","LESS_15_SHARE","Share of under 15 - children","2008","2008",13.653,,
"DEU","Germany","T","Total","LESS_15_SHARE","Share of under 15 - children","2009","2009",13.529,,
"DEU","Germany","T","Total","LESS_15_SHARE","Share of under 15 - children","2010","2010",13.429,,
"DEU","Germany","T","Total","LESS_15_SHARE","Share of under 15 - children","2011","2011",13.489,,
"DEU","Germany","T","Total","LESS_15_SHARE","Share of under 15 - children","2012","2012",13.339,,
"DEU","Germany","T","Total","LESS_15_SHARE","Share of under 15 - children","2013","2013",13.222,,
"DEU","Germany","T","Total","LESS_15_SHARE","Share of under 15 - children","2014","2014",13.169,,
"DEU","Germany","T","Total","LESS_15_SHARE","Share of under 15 - children","2015","2015",13.202,,
"DEU","Germany","T","Total","LESS_15_SHARE","Share of under 15 - children","2016","2016",13.315,,
"DEU","Germany","T","Total","LESS_15_SHARE","Share of under 15 - children","2017","2017",13.441,,
"DEU","Germany","T","Total","LESS_15_SHARE","Share of under 15 - children","2018","2018",13.549,,
"NLD","Netherlands","W","Women","LESS_15_SHARE","Share of under 15 - children","2005","2005",17.743,,
"NLD","Netherlands","W","Women","LESS_15_SHARE","Share of under 15 - children","2006","2006",17.564,,
"NLD","Netherlands","W","Women","LESS_15_SHARE","Share of under 15 - children","2007","2007",17.382,,
