"LOCATION","Country","VARIABLE","Variable","EDITION","Edition","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CHE","Switzerland","NLGXQ","General government primary balance as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2018","2018","PC","Percentage","0","Units",,,1.49499102795719,,
"CHE","Switzerland","NLGXQ","General government primary balance as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.23914685377754,,
"CHE","Switzerland","NLGXQ","General government primary balance as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","PC","Percentage","0","Units",,,-6.07782370052305,,
"CHE","Switzerland","NLGXQ","General government primary balance as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2021","2021","PC","Percentage","0","Units",,,-1.16755910414092,,
"CHE","Switzerland","CQ_FBGSV","Net exports, contributions to changes in real GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","PC","Percentage","0","Units","2010","2010",-0.636487194493862,,
"CHE","Switzerland","CQ_FBGSV","Net exports, contributions to changes in real GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","PC","Percentage","0","Units","2010","2010",2.03555064148883,,
"CHE","Switzerland","CQ_FBGSV","Net exports, contributions to changes in real GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","PC","Percentage","0","Units","2010","2010",3.44926266244163,,
"CHE","Switzerland","CQ_FBGSV","Net exports, contributions to changes in real GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","PC","Percentage","0","Units","2010","2010",-0.0836325367637945,,
"CHE","Switzerland","CQ_FBGSV","Net exports, contributions to changes in real GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","PC","Percentage","0","Units","2010","2010",-4.2764750130553,,
"CHE","Switzerland","CQ_FBGSV","Net exports, contributions to changes in real GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","PC","Percentage","0","Units","2010","2010",3.2549393369018,,
"CHE","Switzerland","CQ_FBGSV","Net exports, contributions to changes in real GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","PC","Percentage","0","Units","2010","2010",-1.60853003767829,,
"CHE","Switzerland","CQ_FBGSV","Net exports, contributions to changes in real GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","PC","Percentage","0","Units","2010","2010",2.14948908908963,,
"CHE","Switzerland","CQ_FBGSV","Net exports, contributions to changes in real GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2013","2013","PC","Percentage","0","Units","2010","2010",2.55297478813456,,
"CHE","Switzerland","CQ_FBGSV","Net exports, contributions to changes in real GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2014","2014","PC","Percentage","0","Units","2010","2010",0.216549321051767,,
"CHE","Switzerland","CQ_FBGSV","Net exports, contributions to changes in real GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2015","2015","PC","Percentage","0","Units","2010","2010",-0.691155149102973,,
"CHE","Switzerland","CQ_FBGSV","Net exports, contributions to changes in real GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2016","2016","PC","Percentage","0","Units","2010","2010",1.06621270866439,,
"CHE","Switzerland","CQ_FBGSV","Net exports, contributions to changes in real GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2017","2017","PC","Percentage","0","Units","2010","2010",0.271837951071519,,
"CHE","Switzerland","CQ_FBGSV","Net exports, contributions to changes in real GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2018","2018","PC","Percentage","0","Units","2010","2010",2.01801241186556,,
"CHE","Switzerland","CQ_FBGSV","Net exports, contributions to changes in real GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","PC","Percentage","0","Units","2010","2010",1.0099734160702,,
"CHE","Switzerland","CQ_FBGSV","Net exports, contributions to changes in real GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","PC","Percentage","0","Units","2010","2010",-1.46817930370331,,
"CHE","Switzerland","CQ_FBGSV","Net exports, contributions to changes in real GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2021","2021","PC","Percentage","0","Units","2010","2010",1.16085751928235,,
"CHE","Switzerland","CPV","Private final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","CHF","Swiss Franc","0","Units","2010","2010",301986080694.848,,
"CHE","Switzerland","CPV","Private final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","CHF","Swiss Franc","0","Units","2010","2010",306359075703.43,,
"CHE","Switzerland","CPV","Private final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","CHF","Swiss Franc","0","Units","2010","2010",313541190186.958,,
"CHE","Switzerland","CPV","Private final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","CHF","Swiss Franc","0","Units","2010","2010",318039186849.766,,
"CHE","Switzerland","CPV","Private final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","CHF","Swiss Franc","0","Units","2010","2010",322247268692.363,,
"CHE","Switzerland","CPV","Private final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","CHF","Swiss Franc","0","Units","2010","2010",327873307482.482,,
"CHE","Switzerland","CPV","Private final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","CHF","Swiss Franc","0","Units","2010","2010",330404850343.062,,
"CHE","Switzerland","CPV","Private final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","CHF","Swiss Franc","0","Units","2010","2010",338078632069.839,,
"CHE","Switzerland","CPV","Private final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2013","2013","CHF","Swiss Franc","0","Units","2010","2010",346968381837.643,,
"CHE","Switzerland","CPV","Private final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2014","2014","CHF","Swiss Franc","0","Units","2010","2010",351430572195.855,,
"CHE","Switzerland","CPV","Private final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2015","2015","CHF","Swiss Franc","0","Units","2010","2010",357534821500.55,,
"CHE","Switzerland","CPV","Private final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2016","2016","CHF","Swiss Franc","0","Units","2010","2010",362590955694.125,,
"CHE","Switzerland","CPV","Private final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2017","2017","CHF","Swiss Franc","0","Units","2010","2010",367138174626.203,,
"CHE","Switzerland","CPV","Private final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2018","2018","CHF","Swiss Franc","0","Units","2010","2010",370678807112.851,,
"CHE","Switzerland","CPV","Private final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","CHF","Swiss Franc","0","Units","2010","2010",375396703346.444,,
"CHE","Switzerland","CPV","Private final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","CHF","Swiss Franc","0","Units","2010","2010",350032512405.821,,
"CHE","Switzerland","CPV","Private final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2021","2021","CHF","Swiss Franc","0","Units","2010","2010",372913262264.667,,
"WLD","World","WPBRENT","Crude oil price, FOB, USD per barrel, spot Brent","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","USD_BAR","US dollars per barrel","0","Units",,,54.444288239525,,
"WLD","World","WPBRENT","Crude oil price, FOB, USD per barrel, spot Brent","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","USD_BAR","US dollars per barrel","0","Units",,,65.1905885512833,,
"WLD","World","WPBRENT","Crude oil price, FOB, USD per barrel, spot Brent","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","USD_BAR","US dollars per barrel","0","Units",,,72.5008953212833,,
"WLD","World","WPBRENT","Crude oil price, FOB, USD per barrel, spot Brent","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","USD_BAR","US dollars per barrel","0","Units",,,97.0230356028334,,
"WLD","World","WPBRENT","Crude oil price, FOB, USD per barrel, spot Brent","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","USD_BAR","US dollars per barrel","0","Units",,,61.5371581486,,
"WLD","World","WPBRENT","Crude oil price, FOB, USD per barrel, spot Brent","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","USD_BAR","US dollars per barrel","0","Units",,,79.4861978261834,,
"WLD","World","WPBRENT","Crude oil price, FOB, USD per barrel, spot Brent","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","USD_BAR","US dollars per barrel","0","Units",,,111.230590396717,,
"WLD","World","WPBRENT","Crude oil price, FOB, USD per barrel, spot Brent","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","USD_BAR","US dollars per barrel","0","Units",,,111.582794903925,,
"WLD","World","WPBRENT","Crude oil price, FOB, USD per barrel, spot Brent","EO107_1","EO107_1 Single-hit scenario","A","Annual","2013","2013","USD_BAR","US dollars per barrel","0","Units",,,108.680810488417,,
"WLD","World","WPBRENT","Crude oil price, FOB, USD per barrel, spot Brent","EO107_1","EO107_1 Single-hit scenario","A","Annual","2014","2014","USD_BAR","US dollars per barrel","0","Units",,,98.9859181331915,,
"WLD","World","WPBRENT","Crude oil price, FOB, USD per barrel, spot Brent","EO107_1","EO107_1 Single-hit scenario","A","Annual","2015","2015","USD_BAR","US dollars per barrel","0","Units",,,52.4453077299667,,
"WLD","World","WPBRENT","Crude oil price, FOB, USD per barrel, spot Brent","EO107_1","EO107_1 Single-hit scenario","A","Annual","2016","2016","USD_BAR","US dollars per barrel","0","Units",,,43.6720459956667,,
"WLD","World","WPBRENT","Crude oil price, FOB, USD per barrel, spot Brent","EO107_1","EO107_1 Single-hit scenario","A","Annual","2017","2017","USD_BAR","US dollars per barrel","0","Units",,,54.2343538109333,,
"WLD","World","WPBRENT","Crude oil price, FOB, USD per barrel, spot Brent","EO107_1","EO107_1 Single-hit scenario","A","Annual","2018","2018","USD_BAR","US dollars per barrel","0","Units",,,70.9908448658167,,
"WLD","World","WPBRENT","Crude oil price, FOB, USD per barrel, spot Brent","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","USD_BAR","US dollars per barrel","0","Units",,,64.2134267284666,,
"WLD","World","WPBRENT","Crude oil price, FOB, USD per barrel, spot Brent","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","USD_BAR","US dollars per barrel","0","Units",,,40.1691573426513,,
"WLD","World","WPBRENT","Crude oil price, FOB, USD per barrel, spot Brent","EO107_1","EO107_1 Single-hit scenario","A","Annual","2021","2021","USD_BAR","US dollars per barrel","0","Units",,,40.5,,
"WLD","World","GDPV_ANNPCT","Gross domestic product, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","PC","Percentage","0","Units",,,4.82323017585685,,
"WLD","World","GDPV_ANNPCT","Gross domestic product, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","PC","Percentage","0","Units",,,5.37512764747429,,
"WLD","World","GDPV_ANNPCT","Gross domestic product, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","PC","Percentage","0","Units",,,5.41685549434927,,
"WLD","World","GDPV_ANNPCT","Gross domestic product, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","PC","Percentage","0","Units",,,2.93091543159664,,
"WLD","World","GDPV_ANNPCT","Gross domestic product, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","PC","Percentage","0","Units",,,-0.459532995610394,,
"WLD","World","GDPV_ANNPCT","Gross domestic product, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","PC","Percentage","0","Units",,,5.30931954665386,,
"WLD","World","GDPV_ANNPCT","Gross domestic product, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","PC","Percentage","0","Units",,,4.0403094859685,,
"WLD","World","GDPV_ANNPCT","Gross domestic product, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","PC","Percentage","0","Units",,,3.33674720528551,,
"WLD","World","GDPV_ANNPCT","Gross domestic product, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2013","2013","PC","Percentage","0","Units",,,3.35281365576892,,
"WLD","World","GDPV_ANNPCT","Gross domestic product, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2014","2014","PC","Percentage","0","Units",,,3.44575600798627,,
"WLD","World","GDPV_ANNPCT","Gross domestic product, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2015","2015","PC","Percentage","0","Units",,,3.26859444540525,,
"WLD","World","GDPV_ANNPCT","Gross domestic product, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2016","2016","PC","Percentage","0","Units",,,3.08516956949279,,
"WLD","World","GDPV_ANNPCT","Gross domestic product, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2017","2017","PC","Percentage","0","Units",,,3.657418674687,,
"WLD","World","GDPV_ANNPCT","Gross domestic product, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2018","2018","PC","Percentage","0","Units",,,3.38941405179456,,
"WLD","World","GDPV_ANNPCT","Gross domestic product, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","PC","Percentage","0","Units",,,2.66446748056603,,
"WLD","World","GDPV_ANNPCT","Gross domestic product, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","PC","Percentage","0","Units",,,-5.98047923374036,,
"WLD","World","GDPV_ANNPCT","Gross domestic product, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2021","2021","PC","Percentage","0","Units",,,5.21548597024974,,
"WLD","World","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","USD","US Dollar","0","Units",,,56419874851708.5,,
"WLD","World","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","USD","US Dollar","0","Units",,,58789926450430.9,,
"WLD","World","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","USD","US Dollar","0","Units",,,61181262936592.5,,
"WLD","World","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","USD","US Dollar","0","Units",,,62230426267819,,
"WLD","World","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","USD","US Dollar","0","Units",,,61320853474712.9,,
"WLD","World","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","USD","US Dollar","0","Units",,,63968620085386,,
"WLD","World","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","USD","US Dollar","0","Units",,,66020792168542.5,,
"WLD","World","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","USD","US Dollar","0","Units",,,67823837095661.1,,
"WLD","World","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2013","2013","USD","US Dollar","0","Units",,,69715227147994.5,,
"WLD","World","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2014","2014","USD","US Dollar","0","Units",,,71868132445521.2,,
"WLD","World","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2015","2015","USD","US Dollar","0","Units",,,74046998745603.4,,
"WLD","World","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2016","2016","USD","US Dollar","0","Units",,,76020036435834.6,,
"WLD","World","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2017","2017","USD","US Dollar","0","Units",,,78593388340377.8,,
"WLD","World","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2018","2018","USD","US Dollar","0","Units",,,81058715400524.6,,
"WLD","World","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","USD","US Dollar","0","Units",,,83079230477420.6,,
"WLD","World","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","USD","US Dollar","0","Units",,,77792727844614.8,,
"WLD","World","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2021","2021","USD","US Dollar","0","Units",,,81772385168357.5,,
"WLD","World","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","USD","US Dollar","0","Units",,,13674336737910.8,,
"WLD","World","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","USD","US Dollar","0","Units",,,15015232232087.2,,
"WLD","World","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","USD","US Dollar","0","Units",,,16199382995248.2,,
"WLD","World","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","USD","US Dollar","0","Units",,,16756336402480.9,,
"WLD","World","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","USD","US Dollar","0","Units",,,15119645616805.5,,
"WLD","World","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","USD","US Dollar","0","Units",,,17099056906698.8,,
"WLD","World","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","USD","US Dollar","0","Units",,,18330439518986.4,,
"WLD","World","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","USD","US Dollar","0","Units",,,18961939248928.2,,
"WLD","World","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2013","2013","USD","US Dollar","0","Units",,,19689067730183.2,,
"WLD","World","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2014","2014","USD","US Dollar","0","Units",,,20451574900893.4,,
"WLD","World","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2015","2015","USD","US Dollar","0","Units",,,21029115803067.2,,
"WLD","World","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2016","2016","USD","US Dollar","0","Units",,,21526125224302,,
"WLD","World","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2017","2017","USD","US Dollar","0","Units",,,22755945466613.6,,
"WLD","World","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2018","2018","USD","US Dollar","0","Units",,,23606405630338.9,,
"WLD","World","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","USD","US Dollar","0","Units",,,23874792184604.5,,
"WLD","World","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","USD","US Dollar","0","Units",,,21567726423956.7,,
"WLD","World","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2021","2021","USD","US Dollar","0","Units",,,22864406773375.4,,
"WLD","World","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","USD","US Dollar","0","Units",,,77601445182995.7,,
"WLD","World","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","USD","US Dollar","0","Units",,,81772621917866.5,,
"WLD","World","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","USD","US Dollar","0","Units",,,86202126681098,,
"WLD","World","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","USD","US Dollar","0","Units",,,88728638114358.7,,
"WLD","World","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","USD","US Dollar","0","Units",,,88320900745667.5,,
"WLD","World","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","USD","US Dollar","0","Units",,,93010139592738,,
"WLD","World","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","USD","US Dollar","0","Units",,,96768037085615.9,,
"WLD","World","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","USD","US Dollar","0","Units",,,99996941858679.9,,
"WLD","World","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2013","2013","USD","US Dollar","0","Units",,,103349652980669,,
"WLD","World","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2014","2014","USD","US Dollar","0","Units",,,106910829857483,,
"WLD","World","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2015","2015","USD","US Dollar","0","Units",,,110405311303742,,
"WLD","World","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2016","2016","USD","US Dollar","0","Units",,,113811502371189,,
"WLD","World","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2017","2017","USD","US Dollar","0","Units",,,117974065512854,,
"WLD","World","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2018","2018","USD","US Dollar","0","Units",,,121972695066820,,
"WLD","World","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","USD","US Dollar","0","Units",,,125222617862046,,
"WLD","World","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","USD","US Dollar","0","Units",,,117733705204860,,
"WLD","World","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2021","2021","USD","US Dollar","0","Units",,,123874090082075,,
"WLD","World","TGSVD","Goods and services trade, volume in USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","USD","US Dollar","0","Units",,,13597379454993.7,,
"WLD","World","TGSVD","Goods and services trade, volume in USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","USD","US Dollar","0","Units",,,14922348677393,,
"WLD","World","TGSVD","Goods and services trade, volume in USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","USD","US Dollar","0","Units",,,16106512688402,,
"WLD","World","TGSVD","Goods and services trade, volume in USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","USD","US Dollar","0","Units",,,16676303018391.7,,
"WLD","World","TGSVD","Goods and services trade, volume in USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","USD","US Dollar","0","Units",,,14973650969384.9,,
"WLD","World","TGSVD","Goods and services trade, volume in USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","USD","US Dollar","0","Units",,,16931190025525.3,,
"WLD","World","TGSVD","Goods and services trade, volume in USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","USD","US Dollar","0","Units",,,18169109898901.3,,
"WLD","World","TGSVD","Goods and services trade, volume in USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","USD","US Dollar","0","Units",,,18774110204838.5,,
"WLD","World","TGSVD","Goods and services trade, volume in USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2013","2013","USD","US Dollar","0","Units",,,19450026788740.9,,
"WLD","World","TGSVD","Goods and services trade, volume in USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2014","2014","USD","US Dollar","0","Units",,,20204535470586.3,,
"WLD","World","TGSVD","Goods and services trade, volume in USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2015","2015","USD","US Dollar","0","Units",,,20785466002146.3,,
"WLD","World","TGSVD","Goods and services trade, volume in USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2016","2016","USD","US Dollar","0","Units",,,21278243407017.4,,
"WLD","World","TGSVD","Goods and services trade, volume in USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2017","2017","USD","US Dollar","0","Units",,,22503736166168.1,,
"WLD","World","TGSVD","Goods and services trade, volume in USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2018","2018","USD","US Dollar","0","Units",,,23387073701701.6,,
"WLD","World","TGSVD","Goods and services trade, volume in USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","USD","US Dollar","0","Units",,,23636452001201.3,,
"WLD","World","TGSVD","Goods and services trade, volume in USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","USD","US Dollar","0","Units",,,21393751584521.1,,
"WLD","World","TGSVD","Goods and services trade, volume in USD","EO107_1","EO107_1 Single-hit scenario","A","Annual","2021","2021","USD","US Dollar","0","Units",,,22674932484940.2,,
"WLD","World","MGSVD","Imports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","USD","US Dollar","0","Units",,,13520422172076.7,,
"WLD","World","MGSVD","Imports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","USD","US Dollar","0","Units",,,14829465122698.8,,
"WLD","World","MGSVD","Imports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","USD","US Dollar","0","Units",,,16013642381555.9,,
"WLD","World","MGSVD","Imports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","USD","US Dollar","0","Units",,,16596269634302.5,,
"WLD","World","MGSVD","Imports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","USD","US Dollar","0","Units",,,14827656321964.4,,
"WLD","World","MGSVD","Imports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","USD","US Dollar","0","Units",,,16763323144351.8,,
"WLD","World","MGSVD","Imports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","USD","US Dollar","0","Units",,,18007780278816.1,,
"WLD","World","MGSVD","Imports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","USD","US Dollar","0","Units",,,18586281160748.8,,
